Variable	varimp	gene
SIX3	9.85107309814133	Y_RNA
SIX2	9.87599765329249	Y_RNA
EPAS1	6.03399029401563	Y_RNA
FOXN2	14.26093794165	Y_RNA
BCL11A	12.0041756267768	Y_RNA
REL	8.91823019239307	Y_RNA
OTX1	7.33645137263406	Y_RNA
MEIS1	8.60743685273908	Y_RNA
MXD1	15.2014480737511	Y_RNA
FIGLA	11.0521455968487	Y_RNA
VAX2	9.32744367649478	Y_RNA
EMX1	10.1123701013498	Y_RNA
NOTO	6.04644791937553	Y_RNA
EGR4	7.549502719985	Y_RNA
TET3	8.59211789246877	Y_RNA
LBX2	9.61530662202341	Y_RNA
TLX2	7.43204163111857	Y_RNA
KCMF1	8.54517440239969	Y_RNA
TCF7L1	9.32089886740276	Y_RNA
ATOH8	1.40059819506283	Y_RNA
FOXI3	7.87592110148376	Y_RNA
ZNF514	16.7570847264638	Y_RNA
ZNF2	7.75332994787231	Y_RNA
AC092835.2	5.96626722162767	Y_RNA
KCNIP3	7.97969675851891	Y_RNA
ARID5A	7.42298895797741	Y_RNA
NPAS2	9.18785318391315	Y_RNA
RFX8	7.72164451081466	Y_RNA
POU3F3	7.46674927900455	Y_RNA
ZC3H8	10.1493888141199	Y_RNA
PAX8	3.37589490891473	Y_RNA
FOXD4L1	6.66208394993945	Y_RNA
EN1	6.25120604685963	Y_RNA
GLI2	11.3357991447234	Y_RNA
TFCP2L1	6.38540761697557	Y_RNA
ZEB2	10.8110697635779	Y_RNA
NR4A2	15.9573983883637	Y_RNA
BAZ2B	7.96737524530444	Y_RNA
TBR1	8.000380606907	Y_RNA
CSRNP3	10.9840340920756	Y_RNA
SP5	6.74929516860598	Y_RNA
DLX1	7.00593049333693	Y_RNA
DLX2	8.89320375522262	Y_RNA
SP3	6.63591620098949	Y_RNA
ATF2	12.4889357718716	Y_RNA
HOXD13	7.97646515579138	Y_RNA
HOXD10	9.90960602220093	Y_RNA
HOXD9	7.80254781290421	Y_RNA
HOXD8	6.84849956083798	Y_RNA
HOXD3	10.0106016656333	Y_RNA
HOXD4	8.65506894994982	Y_RNA
HOXD1	9.91959809189589	Y_RNA
NFE2L2	8.78946915402053	Y_RNA
ZNF385B	5.83277905480976	Y_RNA
NEUROD1	5.77055134371891	Y_RNA
ZNF804A	19.8087501857047	Y_RNA
STAT1	5.54176140530241	Y_RNA
STAT4	8.64613956999187	Y_RNA
SATB2	8.21792024862501	Y_RNA
CARF	7.90089281311974	Y_RNA
KLF7	8.64579985824905	Y_RNA
CREB1	8.10320767177524	Y_RNA
IKZF2	7.10882089289896	Y_RNA
ZNF142	7.80004489857029	Y_RNA
FEV	3.90947848661583	Y_RNA
ANKZF1	13.2266252213532	Y_RNA
PAX3	7.84003203234931	Y_RNA
SP110	8.26894892526553	Y_RNA
SP140	7.46754330037188	Y_RNA
SP140L	9.40246232350498	Y_RNA
SP100	4.86899460104599	Y_RNA
TIGD1	7.80128388252095	Y_RNA
GBX2	6.75992231933975	Y_RNA
HES6	9.9257012979493	Y_RNA
TWIST2	6.75124780406557	Y_RNA
MTERF4	7.52667448367868	Y_RNA
THAP4	7.78921887280007	Y_RNA
BHLHE40	10.3467127119214	Y_RNA
PPARG	11.7807429234122	Y_RNA
NR2C2	7.80114115951274	Y_RNA
RBSN	13.2295423011404	Y_RNA
SATB1	7.55791539849231	Y_RNA
ZNF385D	5.96843362753782	Y_RNA
NR1D2	9.44340698306854	Y_RNA
THRB	6.70245517028238	Y_RNA
RARB	9.3982202580359	Y_RNA
EOMES	39.9729579000094	Y_RNA
ZNF860	4.57320176248266	Y_RNA
UBP1	7.34103280441858	Y_RNA
CSRNP1	9.3005299059101	Y_RNA
ZNF619	7.42629369992626	Y_RNA
ZNF620	8.22958746863582	Y_RNA
ZNF621	7.48608521300267	Y_RNA
ZBTB47	9.58650145952309	Y_RNA
ZNF662	12.0945214386832	Y_RNA
ZNF445	7.40301694489655	Y_RNA
ZNF852	7.29347538822099	Y_RNA
ZKSCAN7	7.33762021672791	Y_RNA
ZNF660	7.94746265303776	Y_RNA
ZNF197	7.89325512475378	Y_RNA
ZNF35	6.35789139630788	Y_RNA
ZNF502	7.88000013752304	Y_RNA
ZNF501	8.71759297667341	Y_RNA
LTF	15.5868421450152	Y_RNA
ZNF589	8.97498353003838	Y_RNA
HESX1	8.36137330003943	Y_RNA
FEZF2	7.60148474539731	Y_RNA
TMF1	10.7559056945243	Y_RNA
MITF	6.72901662239231	Y_RNA
FOXP1	10.5766624930249	Y_RNA
ZNF717	17.6517645361133	Y_RNA
POU1F1	8.39932811226175	Y_RNA
CGGBP1	7.67190878851763	Y_RNA
ZNF654	8.55267136810429	Y_RNA
ZBTB11	7.39422402413945	Y_RNA
BBX	7.3323238317662	Y_RNA
ZBED2	18.6540741964856	Y_RNA
USF3	5.04232339716903	Y_RNA
ZNF80	4.84028621681035	Y_RNA
ZBTB20	17.3933210114609	Y_RNA
NR1I2	4.662730073348	Y_RNA
ZNF148	16.1245981497444	Y_RNA
KLF15	6.42681669571131	Y_RNA
ZXDC	10.6882547411217	Y_RNA
GATA2	7.98972270896914	Y_RNA
MBD4	8.75401830465828	Y_RNA
SOX14	8.00433078093639	Y_RNA
FOXL2	7.93228849235074	Y_RNA
ZBTB38	8.52637158874982	Y_RNA
TFDP2	8.93661294460904	Y_RNA
PLSCR1	9.88627852748558	Y_RNA
ZIC4	7.44695392987641	Y_RNA
ZIC1	8.27565123689991	Y_RNA
SHOX2	10.8902699588453	Y_RNA
MECOM	8.64401573961477	Y_RNA
MYNN	8.22338722204059	Y_RNA
SKIL	11.8837638953891	Y_RNA
ZNF639	7.89812477276379	Y_RNA
SOX2	5.02486876978457	Y_RNA
ETV5	8.47741794299876	Y_RNA
BCL6	7.00979824734494	Y_RNA
TP63	7.48026416947021	Y_RNA
HES1	38.1642503878874	Y_RNA
ZNF595	5.08336859713956	Y_RNA
ZNF718	9.36715309399902	Y_RNA
ZNF732	24.9571871958787	Y_RNA
ZNF141	9.71308132467767	Y_RNA
ZNF721	3.25695169029566	Y_RNA
NKX1_1	8.02231684252688	Y_RNA
MXD4	5.212162099908	Y_RNA
MSANTD1	8.13994378480507	Y_RNA
ZBTB49	9.25516613127452	Y_RNA
MSX1	9.53565578100392	Y_RNA
HMX1	9.81686610062541	Y_RNA
ZNF518B	9.16155561656319	Y_RNA
NKX3_2	20.1475608315726	Y_RNA
FAM200B	8.34698923205317	Y_RNA
LCORL	16.1961036127726	Y_RNA
RBPJ	7.92118656562858	Y_RNA
KLF3	7.92396556476704	Y_RNA
NFXL1	8.35842983511383	Y_RNA
CLOCK	8.96736962081168	Y_RNA
REST	8.13908708693933	Y_RNA
THAP6	8.68300442991917	Y_RNA
PRDM8	9.64305915832155	Y_RNA
THAP9	8.77864262576965	Y_RNA
LIN54	10.4180115992889	Y_RNA
NKX6_1	7.95364049084819	Y_RNA
TIGD2	10.5698841736253	Y_RNA
NFKB1	8.6919216044588	Y_RNA
CXXC4	7.35319466802968	Y_RNA
TET2	8.80939150413991	Y_RNA
LEF1	13.4086456293254	Y_RNA
PITX2	5.66287674091566	Y_RNA
PRDM5	6.19288793795741	Y_RNA
ELF2	9.37668192852299	Y_RNA
SMAD1	9.81250707278283	Y_RNA
ZNF827	11.8086404036745	Y_RNA
POU4F2	7.50994687751311	Y_RNA
NR3C2	10.5261728348843	Y_RNA
TIGD4	8.8537451486615	Y_RNA
HAND2	10.3966194667942	Y_RNA
IRF2	8.77579253023517	Y_RNA
HELT	6.17565903721734	Y_RNA
ZFP42	8.39539856831216	Y_RNA
AHRR	16.9468279671411	Y_RNA
IRX4	6.85479942273253	Y_RNA
IRX2	6.85578178914535	Y_RNA
IRX1	9.62625214658131	Y_RNA
ZNF131	8.43968358721857	Y_RNA
ISL1	6.97708631477415	Y_RNA
GPBP1	9.00308438109314	Y_RNA
ZNF366	8.61716409954313	Y_RNA
FOXD1	8.9786139738813	Y_RNA
ZBED3	10.9084304637766	Y_RNA
OTP	7.69986760971016	Y_RNA
MEF2C	8.60661024371797	Y_RNA
NR2F1	100	Y_RNA
POU5F2	5.73050121345918	Y_RNA
FAM170A	6.28240940451595	Y_RNA
ZNF474	8.11420643664918	Y_RNA
PRDM6	9.77130076515416	Y_RNA
ZNF608	11.4576358619059	Y_RNA
IRF1	9.84500120657628	Y_RNA
TCF7	7.07657047118059	Y_RNA
PITX1	8.23756427612766	Y_RNA
NEUROG1	4.04892360265283	Y_RNA
SMAD5	6.31437101692077	Y_RNA
EGR1	6.78202774424827	Y_RNA
CXXC5	10.2437684241478	Y_RNA
PURA	9.80565962368196	Y_RNA
NR3C1	8.29356589373727	Y_RNA
POU4F3	9.74698985906364	Y_RNA
TIGD6	8.57868293956391	Y_RNA
CDX1	8.50070605419915	Y_RNA
ZNF300	11.9938924607819	Y_RNA
HAND1	5.61255418135634	Y_RNA
SOX30	6.12033739101218	Y_RNA
EBF1	10.0076906219573	Y_RNA
FOXI1	7.88729843008734	Y_RNA
TLX3	7.94746498153167	Y_RNA
NKX2_5	7.00442656494887	Y_RNA
MSX2	7.03388453014926	Y_RNA
ZNF346	8.00981725517594	Y_RNA
MXD3	7.02414659478897	Y_RNA
ZNF354A	8.16374126640026	Y_RNA
ZNF354B	8.20627675608444	Y_RNA
ZFP2	7.48991259690944	Y_RNA
ZNF454	14.7093963504482	Y_RNA
ZNF879	11.1941079564791	Y_RNA
ZNF354C	7.47449495286322	Y_RNA
ZFP62	8.18874743370489	Y_RNA
IRF4	8.25417150538648	Y_RNA
FOXQ1	7.89607512726432	Y_RNA
FOXF2	13.7642211935542	Y_RNA
FOXC1	8.15553954268352	Y_RNA
RREB1	7.30375766499209	Y_RNA
TFAP2A	5.33372261302701	Y_RNA
GCM2	7.82756231464622	Y_RNA
HIVEP1	8.82853338433097	Y_RNA
E2F3	3.85247126734074	Y_RNA
SOX4	8.56335198402673	Y_RNA
ZNF322	8.09659222559944	Y_RNA
ZNF391	4.92714144331132	Y_RNA
ZNF184	4.93320142242693	Y_RNA
ZNF165	5.85172326091327	Y_RNA
ZSCAN16	8.5995688649324	Y_RNA
ZKSCAN8	8.44758604858377	Y_RNA
ZSCAN9	7.29682516765392	Y_RNA
ZKSCAN4	8.47241574787197	Y_RNA
ZSCAN26	8.67616740997259	Y_RNA
ZSCAN31	5.69627939736151	Y_RNA
ZKSCAN3	6.50405459972796	Y_RNA
ZSCAN12	8.1902059300106	Y_RNA
ZSCAN23	8.43555766662918	Y_RNA
ZBED9	7.18602530096236	Y_RNA
ZNF311	8.60371786508757	Y_RNA
ZFP57	6.46294607817032	Y_RNA
POU5F1	13.9175638097783	Y_RNA
ZBTB12	9.07902535024383	Y_RNA
ATF6B	8.86168251104929	Y_RNA
PBX2	11.1510746600768	Y_RNA
RXRB	9.61907444894031	Y_RNA
ZBTB22	9.93745404968018	Y_RNA
PHF1	8.40554329696978	Y_RNA
HMGA1	6.93751705800263	Y_RNA
SPDEF	13.0015000118725	Y_RNA
ZNF76	9.93766162703612	Y_RNA
PPARD	9.98933225401779	Y_RNA
TEAD3	11.677910173273	Y_RNA
ETV7	10.5727031436303	Y_RNA
NFYA	15.1294355823193	Y_RNA
FOXP4	11.0287019032309	Y_RNA
TFEB	12.0263838048502	Y_RNA
TRERF1	6.33448761147655	Y_RNA
SRF	7.36707958428274	Y_RNA
ZNF318	6.03223008345243	Y_RNA
CDC5L	8.02231684252688	Y_RNA
RUNX2	6.00695309759617	Y_RNA
TFAP2B	6.62475498241414	Y_RNA
GCM1	12.5352089312253	Y_RNA
ZNF451	19.3044841443166	Y_RNA
HMGN3	7.7214703416491	Y_RNA
TBX18	10.6515008514403	Y_RNA
ZNF292	10.1458736810468	Y_RNA
BACH2	10.7524411320002	Y_RNA
POU3F2	17.29269895228	Y_RNA
PRDM13	8.54707559072556	Y_RNA
SIM1	7.95155614608534	Y_RNA
LIN28B	10.0872630243962	Y_RNA
PRDM1	8.80856191721941	Y_RNA
SCML4	9.32507916313347	Y_RNA
NR2E1	8.18208225258985	Y_RNA
FOXO3	10.9596263733683	Y_RNA
ZBTB24	9.82721653431926	Y_RNA
ZUFSP	7.8886691753913	Y_RNA
RFX6	10.3472122566131	Y_RNA
HSF2	8.47035245781706	Y_RNA
HEY2	7.07963039976564	Y_RNA
L3MBTL3	8.1872273012877	Y_RNA
TCF21	7.40854447871292	Y_RNA
TBPL1	10.2595889736407	Y_RNA
MYB	7.50869059157384	Y_RNA
HIVEP2	8.1662282951836	Y_RNA
PLAGL1	8.06749802788958	Y_RNA
ZBTB2	9.54222176604039	Y_RNA
ESR1	8.92490303773225	Y_RNA
T	7.60726558217146	Y_RNA
TBP	13.1409424849798	Y_RNA
UNCX	7.99605930144735	Y_RNA
MAFK	14.95584230196	Y_RNA
FOXK1	6.77110063151724	Y_RNA
RBAK	10.1120665478103	Y_RNA
ZNF853	10.4934704027226	Y_RNA
ZNF316	7.57789259594224	Y_RNA
ZNF12	7.68471586416303	Y_RNA
ETV1	13.5276845247564	Y_RNA
MEOX2	10.6514443343624	Y_RNA
AHR	9.90990293571439	Y_RNA
TWIST1	8.68974122965035	Y_RNA
SP8	7.03021282886492	Y_RNA
SP4	7.4240777575999	Y_RNA
NFE2L3	10.0694991128288	Y_RNA
HOXA1	6.93625813436376	Y_RNA
HOXA2	7.46216033891595	Y_RNA
HOXA3	7.90657899192602	Y_RNA
HOXA4	10.6948168580406	Y_RNA
HOXA5	9.82066419657308	Y_RNA
HOXA6	8.08056041330218	Y_RNA
HOXA7	15.5959943131097	Y_RNA
HOXA9	4.46327909618908	Y_RNA
HOXA10	9.67084121789874	Y_RNA
HOXA11	8.86860060182637	Y_RNA
HOXA13	8.16527279937897	Y_RNA
JAZF1	9.98383453144325	Y_RNA
CREB5	7.58849632245288	Y_RNA
NEUROD6	8.02231684252688	Y_RNA
TBX20	9.73417092439848	Y_RNA
POU6F2	6.93386442821617	Y_RNA
GLI3	9.56599194318347	Y_RNA
AEBP1	6.64498698788759	Y_RNA
PURB	9.32777694182352	Y_RNA
IKZF1	13.7499807119899	Y_RNA
ZNF713	6.39083967306105	Y_RNA
ZNF716	7.67074531724738	Y_RNA
ZNF727	8.91910150126079	Y_RNA
ZNF736	8.86010650101586	Y_RNA
ZNF680	9.86087333649412	Y_RNA
ZNF107	10.331362209586	Y_RNA
ZNF138	7.43119218757759	Y_RNA
ZNF273	10.5179810027729	Y_RNA
ZNF117	14.2314996134485	Y_RNA
ZNF92	8.2965729927947	Y_RNA
MLXIPL	8.36596689001622	Y_RNA
GTF2IRD1	16.4809098910523	Y_RNA
GTF2I	6.7975819647356	Y_RNA
GTF2IRD2	4.82324091562569	Y_RNA
GTF2IRD2B	8.14833892751742	Y_RNA
DMTF1	7.72938444094982	Y_RNA
ZNF804B	7.56344788846445	Y_RNA
MTERF1	8.24018636270152	Y_RNA
DLX6	7.89001236802583	Y_RNA
DLX5	9.3209124830657	Y_RNA
BHLHA15	5.24447138366033	Y_RNA
ZNF789	7.99986865694506	Y_RNA
ZNF394	9.02082005945932	Y_RNA
ZKSCAN5	11.7551919030913	Y_RNA
ZNF655	9.1446411737366	Y_RNA
ZSCAN25	8.12577409784585	Y_RNA
ZKSCAN1	15.3968508111164	Y_RNA
ZSCAN21	8.02231684252688	Y_RNA
ZNF3	7.14168515346746	Y_RNA
CUX1	9.65757957876901	Y_RNA
NFE4	9.20119923822513	Y_RNA
HBP1	9.24518348113364	Y_RNA
THAP5	9.24650399038095	Y_RNA
ZNF277	11.1614387247146	Y_RNA
FOXP2	6.6209573066263	Y_RNA
TFEC	13.5582946631417	Y_RNA
FEZF1	7.02332477756485	Y_RNA
ZNF800	8.33696629922543	Y_RNA
IRF5	13.0780268938274	Y_RNA
NRF1	8.4482629400368	Y_RNA
KLF14	9.81454543885188	Y_RNA
CHCHD3	8.29945989963963	Y_RNA
CREB3L2	10.6757470818716	Y_RNA
ZNF786	11.8699946305244	Y_RNA
ZNF425	7.27358399621598	Y_RNA
ZNF398	7.41248092237193	Y_RNA
ZNF282	8.21223131836704	Y_RNA
ZNF212	6.12994947498427	Y_RNA
ZNF783	9.7670725788398	Y_RNA
ZNF777	8.80310845258447	Y_RNA
ZNF746	6.57681120238294	Y_RNA
ZNF467	14.0218436898446	Y_RNA
REPIN1	8.75444446228909	Y_RNA
ZNF775	8.65038466937709	Y_RNA
GBX1	6.23086811150943	Y_RNA
EN2	7.65607339441165	Y_RNA
MNX1	7.13022157332751	Y_RNA
ZNF596	14.3160544062326	Y_RNA
SOX7	13.2907814870824	Y_RNA
GATA4	5.8194286377127	Y_RNA
EGR3	7.47360334618175	Y_RNA
NKX3_1	6.37133577378513	Y_RNA
EBF2	7.20247447384273	Y_RNA
ZNF395	7.90797600495678	Y_RNA
HMBOX1	9.34820429713968	Y_RNA
PURG	6.73370284426233	Y_RNA
ZNF703	8.35512553616837	Y_RNA
BRF2	8.02231684252688	Y_RNA
ZMAT4	10.2979003893721	Y_RNA
NKX6_3	5.36820517352789	Y_RNA
THAP1	7.8654735416932	Y_RNA
CEBPD	4.97157012685666	Y_RNA
SNAI2	6.85297856992825	Y_RNA
ST18	5.04100155264861	Y_RNA
SOX17	18.4504268332842	Y_RNA
PLAG1	9.82332876489157	Y_RNA
BHLHE22	3.20753414943481	Y_RNA
MYBL1	40.6112813034405	Y_RNA
TCF24	8.9399962934234	Y_RNA
NCOA2	9.83629484997422	Y_RNA
MSC	9.21101033221686	Y_RNA
TERF1	9.73992509427271	Y_RNA
HNF4G	7.45703894315258	Y_RNA
ZFHX4	13.7029041875328	Y_RNA
HEY1	10.8758638922895	Y_RNA
ZBTB10	5.82450381810316	Y_RNA
ZNF704	9.0192641164251	Y_RNA
E2F5	7.29512279692115	Y_RNA
MTERF3	8.13655789835654	Y_RNA
OSR2	4.22655397546098	Y_RNA
ZNF706	8.78952346445244	Y_RNA
GRHL2	8.85904764029491	Y_RNA
KLF10	8.41839795369398	Y_RNA
ZFPM2	9.38098524119907	Y_RNA
TRPS1	7.52982203626957	Y_RNA
ZHX2	10.5979364209939	Y_RNA
ZHX1	7.34456243941167	Y_RNA
ZNF572	7.39834167361096	Y_RNA
POU5F1B	11.3021826852722	Y_RNA
MYC	9.14016055340632	Y_RNA
ZFAT	11.5014335834842	Y_RNA
JRK	8.39093855421009	Y_RNA
ZFP41	6.97610573036819	Y_RNA
GLI4	9.05524479455737	Y_RNA
ZNF696	6.94957700518885	Y_RNA
MAFA	8.9883079982189	Y_RNA
TIGD5	13.9719998272675	Y_RNA
ZNF623	8.02231684252688	Y_RNA
ZNF707	8.79643356128619	Y_RNA
SCX	11.2240537896831	Y_RNA
HSF1	10.7116653999811	Y_RNA
SCRT1	5.49183761411337	Y_RNA
FOXH1	6.0563100173439	Y_RNA
ZNF251	7.72402309530943	Y_RNA
ZNF34	11.6553482918966	Y_RNA
ZNF517	7.48145204033756	Y_RNA
ZNF7	7.85934077802015	Y_RNA
ZNF250	9.67623797438047	Y_RNA
ZNF16	8.86708444976895	Y_RNA
FOXD4	11.1526245817488	Y_RNA
DMRT1	8.12283239820689	Y_RNA
DMRT3	7.07300190033375	Y_RNA
DMRT2	6.35360211913926	Y_RNA
RFX3	7.19312995452021	Y_RNA
GLIS3	9.79231362616612	Y_RNA
NFIB	5.62748838727933	Y_RNA
BNC2	10.8571061114915	Y_RNA
DMRTA1	8.34568974146101	Y_RNA
TOPORS	7.86833563523299	Y_RNA
NFX1	8.6610059806426	Y_RNA
ARID3C	5.69973270054225	Y_RNA
CREB3	7.27198895763906	Y_RNA
PAX5	9.24905698502019	Y_RNA
ZBTB5	6.48261940174332	Y_RNA
FOXD4L6	7.83251225010255	Y_RNA
FOXD4L5	8.03121289782944	Y_RNA
FOXD4L4	6.18390032969522	Y_RNA
ZNF658	7.47405099048086	Y_RNA
FOXD4L3	5.50092520047578	Y_RNA
KLF9	8.1811730411766	Y_RNA
RORB	8.87112747762455	Y_RNA
NFIL3	12.1893422934501	Y_RNA
ZNF484	8.16079119609829	Y_RNA
BARX1	8.2544717586329	Y_RNA
ZNF169	8.59281199658815	Y_RNA
ZNF367	11.7486744501626	Y_RNA
ZNF510	7.64222461064479	Y_RNA
ZNF782	9.29388182901456	Y_RNA
XPA	7.0383759112698	Y_RNA
FOXE1	7.09717416926517	Y_RNA
NR4A3	11.8746276778265	Y_RNA
MSANTD3	12.3028598924024	Y_RNA
ZNF189	6.65896217832751	Y_RNA
TAL2	7.01284462218922	Y_RNA
ZNF462	5.54738545304415	Y_RNA
KLF4	9.79683686585276	Y_RNA
ZNF483	4.98020703580444	Y_RNA
ZNF883	6.64811350491767	Y_RNA
ZFP37	8.7811826111569	Y_RNA
ZNF618	5.68637481827557	Y_RNA
AKNA	8.2494347774408	Y_RNA
PHF19	6.9909087178853	Y_RNA
LHX6	6.1756871841566	Y_RNA
ZBTB6	10.0134717758145	Y_RNA
ZBTB26	7.19448220929615	Y_RNA
LHX2	6.60181117055991	Y_RNA
NR5A1	6.2858418402305	Y_RNA
NR6A1	11.1923626858792	Y_RNA
PBX3	11.06292210548	Y_RNA
LMX1B	8.20706495151695	Y_RNA
ZBTB43	9.14607910625788	Y_RNA
ZBTB34	10.8921438506762	Y_RNA
ZNF79	3.8194442069385	Y_RNA
NAIF1	11.3661553287276	Y_RNA
PRRX2	5.38554166522758	Y_RNA
PRDM12	7.06591632379247	Y_RNA
TTF1	8.54261065382109	Y_RNA
BARHL1	6.72579403423369	Y_RNA
GFI1B	9.57735819679589	Y_RNA
REXO4	8.51346648218625	Y_RNA
RXRA	9.02630020181739	Y_RNA
SOHLH1	9.91185885828038	Y_RNA
NACC2	11.7084727430739	Y_RNA
LHX3	7.02804136167391	Y_RNA
SNAPC4	8.33605900505167	Y_RNA
KLF6	10.0234348278676	Y_RNA
KIN	9.04571557658494	Y_RNA
GATA3	13.0426974191971	Y_RNA
PTF1A	10.8398592957783	Y_RNA
MKX	7.81771651020209	Y_RNA
ZNF438	8.02231684252688	Y_RNA
ZEB1	19.6289080540063	Y_RNA
CREM	4.94725602017372	Y_RNA
ZNF248	8.67216877448501	Y_RNA
ZNF25	8.02902576804222	Y_RNA
ZNF33A	9.76617539262216	Y_RNA
ZNF37A	6.24599739563868	Y_RNA
ZNF33B	9.70524196783979	Y_RNA
ZNF487	9.14736730308792	Y_RNA
ZNF239	6.97471724547497	Y_RNA
ZNF485	11.2664870258835	Y_RNA
ZNF32	8.38673167781827	Y_RNA
ZNF22	8.78502752725623	Y_RNA
ZNF488	10.2670744503363	Y_RNA
DRGX	8.60599803550292	Y_RNA
ARID5B	12.4301939862128	Y_RNA
ZNF365	8.53443970372483	Y_RNA
EGR2	11.381959915545	Y_RNA
ATOH7	8.65494314233823	Y_RNA
TET1	8.56754659729057	Y_RNA
NEUROG3	7.58288508105329	Y_RNA
ZNF503	8.33000734307294	Y_RNA
HHEX	6.13408699641152	Y_RNA
ZNF518A	13.8514170079105	Y_RNA
LCOR	7.73130597948169	Y_RNA
NKX2_3	9.75340116716858	Y_RNA
PAX2	8.57311505794874	Y_RNA
TLX1	6.62277074488898	Y_RNA
LBX1	6.70755129707523	Y_RNA
PITX3	6.70890363515077	Y_RNA
NFKB2	7.34301397619144	Y_RNA
PCGF6	7.09470908660622	Y_RNA
MXI1	8.07964941933233	Y_RNA
TCF7L2	10.4560547723078	Y_RNA
VAX1	7.31201403904211	Y_RNA
EMX2	8.7856966795872	Y_RNA
IKZF5	8.860010959227	Y_RNA
HMX3	6.1237554326677	Y_RNA
NKX1_2	6.12877277351803	Y_RNA
FOXI2	7.52361139354809	Y_RNA
EBF3	8.83374730865025	Y_RNA
NKX6_2	10.348633822704	Y_RNA
VENTX	10.9965933976437	Y_RNA
ZNF511	8.7803797931502	Y_RNA
IRF7	7.50231987775472	Y_RNA
DEAF1	7.97858312043576	Y_RNA
ASCL2	8.09384012376937	Y_RNA
ZNF195	6.60161402588409	Y_RNA
ZNF215	8.77788249322429	Y_RNA
ZNF214	8.63916905126469	Y_RNA
ASCL3	7.89853885250382	Y_RNA
ZNF143	8.02231684252688	Y_RNA
ZBED5	10.8404653108293	Y_RNA
TEAD1	11.8961381688773	Y_RNA
ARNTL	7.37620720038357	Y_RNA
SOX6	8.58228869915638	Y_RNA
MYOD1	7.44524253364034	Y_RNA
E2F8	9.61861722833329	Y_RNA
PRMT3	7.6969609646795	Y_RNA
PAX6	7.29026686879827	Y_RNA
WT1	10.8675184846475	Y_RNA
ELF5	1.93770426126912	Y_RNA
EHF	9.14742370711986	Y_RNA
RAG1	7.29185087088798	Y_RNA
ALX4	7.44084438711655	Y_RNA
PHF21A	8.6127523556158	Y_RNA
CREB3L1	8.29137866261665	Y_RNA
ZNF408	9.26760070405963	Y_RNA
NR1H3	10.4722603340939	Y_RNA
SPI1	5.45545694060412	Y_RNA
ZFP91	7.88575259473945	Y_RNA
MYRF	8.29588390124823	Y_RNA
ZBTB3	7.84123349430444	Y_RNA
C11orf95	7.16701938470658	Y_RNA
ESRRA	8.28283211763481	Y_RNA
BATF2	10.5053589685598	Y_RNA
TIGD3	9.95384114433696	Y_RNA
RELA	12.0985573688697	Y_RNA
OVOL1	7.61484077657119	Y_RNA
FOSL1	9.2515248399528	Y_RNA
DRAP1	9.74067658722146	Y_RNA
NPAS4	4.1266419942622	Y_RNA
KDM2A	8.36919424463984	Y_RNA
TBX10	8.82542280638796	Y_RNA
ZNF705E	11.5158292461765	Y_RNA
PHOX2A	6.51239846383966	Y_RNA
THAP12	6.9461193999679	Y_RNA
CREBZF	6.99378154503131	Y_RNA
JRKL	7.22328078069264	Y_RNA
PGR	7.81735301283583	Y_RNA
MSANTD4	8.33491098546791	Y_RNA
POU2AF1	8.9199176639608	Y_RNA
ZBTB16	7.64149633296695	Y_RNA
KMT2A	9.40076478779347	Y_RNA
FOXR1	8.86392316435181	Y_RNA
HINFP	10.2174554836615	Y_RNA
POU2F3	5.96911347018852	Y_RNA
ZNF202	8.03280663832127	Y_RNA
PKNOX2	13.9403764499175	Y_RNA
ETS1	13.4080193428335	Y_RNA
FLI1	9.91328658621544	Y_RNA
BARX2	5.94514572103478	Y_RNA
PRDM10	12.3739312212604	Y_RNA
ZBTB44	8.79838357925203	Y_RNA
THYN1	9.11063693432575	Y_RNA
FOXM1	6.99883739638726	Y_RNA
TEAD4	13.1630534300491	Y_RNA
ZNF384	7.69226515427296	Y_RNA
NANOG	9.53940172866996	Y_RNA
FOXJ2	9.61954040713983	Y_RNA
ZNF705A	9.20271396852655	Y_RNA
YBX3	7.0981195595177	Y_RNA
ETV6	7.92945664850644	Y_RNA
CREBL2	9.49213154265253	Y_RNA
AEBP2	9.76877255724716	Y_RNA
SOX5	8.93267437402819	Y_RNA
BHLHE41	9.34412476404358	Y_RNA
ARNTL2	7.66581897965846	Y_RNA
DBX2	8.02231684252688	Y_RNA
ARID2	10.3415199330794	Y_RNA
VDR	9.00215614732199	Y_RNA
ZNF641	9.1432895743251	Y_RNA
ATF1	13.9135925956653	Y_RNA
CSRNP2	8.65275658461531	Y_RNA
TFCP2	8.48807380797205	Y_RNA
POU6F1	8.70788276965435	Y_RNA
NR4A1	9.1326272795868	Y_RNA
ZNF740	7.32938752981395	Y_RNA
RARG	9.54112921788946	Y_RNA
SP7	9.83533405563097	Y_RNA
SP1	12.0040212726589	Y_RNA
ATF7	9.8430264082167	Y_RNA
HOXC13	7.7458535818005	Y_RNA
HOXC12	7.25244375155435	Y_RNA
HOXC11	6.63113362803662	Y_RNA
HOXC10	8.6857055134732	Y_RNA
HOXC6	8.17165262727381	Y_RNA
HOXC9	8.80985161850407	Y_RNA
HOXC8	10.7593429979402	Y_RNA
HOXC5	6.34259253289294	Y_RNA
HOXC4	11.6941382345856	Y_RNA
